"","time","Depth","NIT_amm","NIT_nit","PHS_frp","OGM_doc","OGM_docr","CAR_dic"
"1",2015-07-06,8,3.2150776053215,0.0967741935483871,0.0631769143131511,19.150707743547,258.534554537885,NA
"2",2015-07-07,NA,4.23661704149509,0.0921658986175115,0.0586642775764975,18.7938622576424,253.717140478172,NA
"3",2015-07-08,NA,5.25815647766867,0.087557603686636,0.0541516408398438,18.4370167717378,248.89972641846,NA
"4",2015-07-09,NA,6.27969591384226,0.0829493087557604,0.0496390041031902,18.0801712858332,244.082312358748,NA
"5",2015-07-10,NA,7.30123535001584,0.0783410138248848,0.0451263673665365,17.7233257999286,239.264898299036,NA
"6",2015-07-11,NA,8.32277478618943,0.0737327188940092,0.0406137306298829,17.366480314024,234.447484239324,NA
"7",2015-07-12,NA,9.34431422236301,0.0691244239631337,0.0361010938932292,17.0096348281194,229.630070179612,NA
"8",2015-07-13,8,10.3658536585366,0.0645161290322581,0.0315884571565756,16.6527893422148,224.8126561199,NA
"9",2015-07-14,NA,11.165663604688,0.0714285714285715,0.034596881647678,16.6527893422148,224.8126561199,NA
"10",2015-07-15,NA,11.9654735508394,0.0783410138248849,0.0376053061387805,16.6527893422148,224.8126561199,NA
"11",2015-07-16,NA,12.7652834969908,0.0852534562211983,0.0406137306298829,16.6527893422148,224.8126561199,NA
"12",2015-07-17,NA,13.5650934431423,0.0921658986175118,0.0436221551209853,16.6527893422148,224.8126561199,NA
"13",2015-07-18,NA,14.3649033892937,0.0990783410138252,0.0466305796120877,16.6527893422148,224.8126561199,NA
"14",2015-07-19,NA,15.1647133354451,0.105990783410139,0.0496390041031902,16.6527893422148,224.8126561199,NA
"15",2015-07-20,8,15.9645232815965,0.112903225806452,0.0526474285942926,16.6527893422148,224.8126561199,NA
"16",2015-07-21,NA,15.9961989230282,0.117511520737328,0.0511432163487414,17.366480314024,234.447484239324,NA
"17",2015-07-22,NA,16.02787456446,0.122119815668203,0.0496390041031902,18.0801712858332,244.082312358749,NA
"18",2015-07-23,NA,16.0595502058917,0.126728110599079,0.048134791857639,18.7938622576424,253.717140478173,NA
"19",2015-07-24,NA,16.0912258473234,0.131336405529954,0.0466305796120877,19.5075532294517,263.351968597597,NA
"20",2015-07-25,NA,16.1229014887551,0.13594470046083,0.0451263673665365,20.2212442012609,272.986796717022,NA
"21",2015-07-26,NA,16.1545771301869,0.140552995391705,0.0436221551209853,20.9349351730701,282.621624836446,NA
"22",2015-07-27,8,16.1862527716186,0.145161290322581,0.0421179428754341,21.6486261448793,292.256452955871,NA
"23",2015-07-28,NA,17.0731707317073,0.145161290322581,0.0436221551209853,21.5296776495778,290.6506482693,NA
"24",2015-07-29,NA,17.960088691796,0.145161290322581,0.0451263673665365,21.4107291542762,289.044843582729,NA
"25",2015-07-30,NA,18.8470066518847,0.145161290322581,0.0466305796120877,21.2917806589747,287.439038896158,NA
"26",2015-07-31,NA,19.7339246119734,0.145161290322581,0.048134791857639,21.1728321636731,285.833234209587,NA
"27",2015-08-01,NA,20.6208425720621,0.145161290322581,0.0496390041031902,21.0538836683716,284.227429523016,NA
"28",2015-08-02,NA,21.5077605321508,0.145161290322581,0.0511432163487414,20.93493517307,282.621624836446,NA
"29",2015-08-03,8,22.3946784922395,0.145161290322581,0.0526474285942926,20.8159866777685,281.015820149875,NA
"30",2015-08-04,NA,23.5745961355718,0.152073732718894,0.0526474285942926,20.5780896871654,277.804210776733,NA
"31",2015-08-05,NA,24.754513778904,0.158986175115208,0.0526474285942926,20.3401926965624,274.592601403592,NA
"32",2015-08-06,NA,25.9344314222363,0.165898617511521,0.0526474285942926,20.1022957059593,271.38099203045,NA
"33",2015-08-07,NA,27.1143490655686,0.172811059907834,0.0526474285942926,19.8643987153562,268.169382657309,NA
"34",2015-08-08,NA,28.2942667089009,0.179723502304147,0.0526474285942926,19.6265017247531,264.957773284167,NA
"35",2015-08-09,NA,29.4741843522331,0.186635944700461,0.0526474285942926,19.3886047341501,261.746163911026,NA
"36",2015-08-10,8,30.6541019955654,0.193548387096774,0.0526474285942926,19.150707743547,258.534554537885,NA
"37",2015-08-11,NA,29.8780487804878,0.191244239631336,0.0533995347170682,19.150707743547,258.534554537885,NA
"38",2015-08-12,NA,29.1019955654102,0.188940092165898,0.0541516408398438,19.150707743547,258.534554537885,NA
"39",2015-08-13,NA,28.3259423503326,0.186635944700461,0.0549037469626194,19.150707743547,258.534554537885,NA
"40",2015-08-14,NA,27.549889135255,0.184331797235023,0.055655853085395,19.150707743547,258.534554537885,NA
"41",2015-08-15,NA,26.7738359201774,0.182027649769585,0.0564079592081706,19.150707743547,258.534554537885,NA
"42",2015-08-16,NA,25.9977827050998,0.179723502304147,0.0571600653309462,19.150707743547,258.534554537885,NA
"43",2015-08-17,NA,25.2217294900221,0.177419354838709,0.0579121714537219,19.150707743547,258.534554537885,NA
"44",2015-08-18,NA,24.4456762749445,0.175115207373272,0.0586642775764975,19.150707743547,258.534554537885,NA
"45",2015-08-19,NA,23.6696230598669,0.172811059907834,0.0594163836992731,19.150707743547,258.534554537885,NA
"46",2015-08-20,NA,22.8935698447893,0.170506912442396,0.0601684898220487,19.150707743547,258.534554537885,NA
"47",2015-08-21,NA,22.1175166297117,0.168202764976958,0.0609205959448243,19.150707743547,258.534554537885,NA
"48",2015-08-22,NA,21.3414634146341,0.165898617511521,0.0616727020675999,19.150707743547,258.534554537885,NA
"49",2015-08-23,NA,20.5654101995565,0.163594470046083,0.0624248081903755,19.150707743547,258.534554537885,NA
"50",2015-08-24,8,19.7893569844789,0.161290322580645,0.0631769143131511,19.150707743547,258.534554537885,NA
"51",2015-08-25,NA,23.9784605638264,0.184331797235023,0.0616727020675999,19.2696562388485,260.140359224455,NA
"52",2015-08-26,NA,28.1675641431739,0.207373271889401,0.0601684898220487,19.3886047341501,261.746163911026,NA
"53",2015-08-27,NA,32.3566677225214,0.230414746543779,0.0586642775764975,19.5075532294516,263.351968597597,NA
"54",2015-08-28,NA,36.5457713018688,0.253456221198156,0.0571600653309462,19.6265017247532,264.957773284168,NA
"55",2015-08-29,NA,40.7348748812163,0.276497695852534,0.055655853085395,19.7454502200547,266.563577970739,NA
"56",2015-08-30,NA,44.9239784605638,0.299539170506912,0.0541516408398438,19.8643987153563,268.169382657309,NA
"57",2015-08-31,8,49.1130820399113,0.32258064516129,0.0526474285942926,19.9833472106578,269.77518734388,NA
"58",2015-09-01,NA,48.1152993348115,0.347926267281106,0.0541516408398438,20.1022957059593,271.380992030451,NA
"59",2015-09-02,NA,47.1175166297118,0.373271889400921,0.055655853085395,20.2212442012609,272.986796717022,NA
"60",2015-09-03,NA,46.119733924612,0.398617511520737,0.0571600653309462,20.3401926965624,274.592601403592,NA
"61",2015-09-04,NA,45.1219512195122,0.423963133640553,0.0586642775764975,20.4591411918639,276.198406090163,NA
"62",2015-09-05,NA,44.1241685144124,0.449308755760369,0.0601684898220487,20.5780896871654,277.804210776733,NA
"63",2015-09-06,NA,43.1263858093127,0.474654377880184,0.0616727020675999,20.697038182467,279.410015463304,NA
"64",2015-09-07,8,42.1286031042129,0.5,0.0631769143131511,20.8159866777685,281.015820149875,NA
"65",2015-09-08,NA,43.5381691479253,0.476958525345622,0.0646811265587023,20.5780896871654,277.804210776733,NA
"66",2015-09-09,NA,44.9477351916377,0.453917050691244,0.0661853388042535,20.3401926965624,274.592601403592,NA
"67",2015-09-10,NA,46.3573012353501,0.430875576036866,0.0676895510498047,20.1022957059593,271.38099203045,NA
"68",2015-09-11,NA,47.7668672790624,0.407834101382489,0.069193763295356,19.8643987153562,268.169382657309,NA
"69",2015-09-12,NA,49.1764333227748,0.384792626728111,0.0706979755409072,19.6265017247531,264.957773284167,NA
"70",2015-09-13,NA,50.5859993664872,0.361751152073733,0.0722021877864584,19.3886047341501,261.746163911026,NA
"71",2015-09-14,8,51.9955654101996,0.338709677419355,0.0737064000320096,19.150707743547,258.534554537885,NA
"72",2015-09-15,NA,51.5590937040005,0.335998915695311,0.0737064000320096,19.1227198622996,258.156718141044,NA
"73",2015-09-16,NA,51.1226219978014,0.333288153971266,0.0737064000320096,19.0947319810522,257.778881744204,NA
"74",2015-09-17,NA,50.6861502916023,0.330577392247222,0.0737064000320096,19.0667440998047,257.401045347364,NA
"75",2015-09-18,NA,50.2496785854032,0.327866630523177,0.0737064000320096,19.0387562185573,257.023208950524,NA
"76",2015-09-19,NA,49.8132068792041,0.325155868799133,0.0737064000320096,19.0107683373099,256.645372553684,NA
"77",2015-09-20,NA,49.3767351730049,0.322445107075088,0.0737064000320096,18.9827804560625,256.267536156844,NA
"78",2015-09-21,NA,48.9402634668058,0.319734345351044,0.0737064000320096,18.9547925748151,255.889699760003,NA
"79",2015-09-22,NA,48.5037917606067,0.317023583626999,0.0737064000320096,18.9268046935676,255.511863363163,NA
"80",2015-09-23,NA,48.0673200544076,0.314312821902955,0.0737064000320096,18.8988168123202,255.134026966323,NA
"81",2015-09-24,NA,47.6308483482085,0.31160206017891,0.0737064000320096,18.8708289310728,254.756190569483,NA
"82",2015-09-25,NA,47.1943766420094,0.308891298454866,0.0737064000320096,18.8428410498254,254.378354172643,NA
"83",2015-09-26,NA,46.7579049358103,0.306180536730821,0.0737064000320096,18.814853168578,254.000517775803,NA
"84",2015-09-27,NA,46.3214332296112,0.303469775006777,0.0737064000320096,18.7868652873305,253.622681378962,NA
"85",2015-09-28,NA,45.8849615234121,0.300759013282733,0.0737064000320096,18.7588774060831,253.244844982122,NA
"86",2015-09-29,NA,45.448489817213,0.298048251558688,0.0737064000320096,18.7308895248357,252.867008585282,NA
"87",2015-09-30,NA,45.0120181110138,0.295337489834644,0.0737064000320096,18.7029016435883,252.489172188442,NA
"88",2015-10-01,NA,44.5755464048147,0.292626728110599,0.0737064000320096,18.6749137623409,252.111335791602,NA
"89",2015-10-02,NA,44.1390746986156,0.289915966386555,0.0737064000320096,18.6469258810935,251.733499394762,NA
"90",2015-10-03,NA,43.7026029924165,0.28720520466251,0.0737064000320096,18.618937999846,251.355662997921,NA
"91",2015-10-04,NA,43.2661312862174,0.284494442938466,0.0737064000320096,18.5909501185986,250.977826601081,NA
"92",2015-10-05,NA,42.8296595800183,0.281783681214421,0.0737064000320096,18.5629622373512,250.599990204241,NA
"93",2015-10-06,NA,42.3931878738192,0.279072919490377,0.0737064000320096,18.5349743561038,250.222153807401,NA
"94",2015-10-07,NA,41.9567161676201,0.276362157766332,0.0737064000320096,18.5069864748564,249.844317410561,NA
"95",2015-10-08,NA,41.520244461421,0.273651396042288,0.0737064000320096,18.4789985936089,249.466481013721,NA
"96",2015-10-09,NA,41.0837727552219,0.270940634318244,0.0737064000320096,18.4510107123615,249.08864461688,NA
"97",2015-10-10,NA,40.6473010490228,0.268229872594199,0.0737064000320096,18.4230228311141,248.71080822004,NA
"98",2015-10-11,NA,40.2108293428236,0.265519110870155,0.0737064000320096,18.3950349498667,248.3329718232,NA
"99",2015-10-12,NA,39.7743576366245,0.26280834914611,0.0737064000320096,18.3670470686193,247.95513542636,NA
"100",2015-10-13,NA,39.3378859304254,0.260097587422066,0.0737064000320096,18.3390591873718,247.57729902952,NA
"101",2015-10-14,NA,38.9014142242263,0.257386825698021,0.0737064000320096,18.3110713061244,247.19946263268,NA
"102",2015-10-15,NA,38.4649425180272,0.254676063973977,0.0737064000320096,18.283083424877,246.821626235839,NA
"103",2015-10-16,NA,38.0284708118281,0.251965302249932,0.0737064000320096,18.2550955436296,246.443789838999,NA
