"DateTime","Depth","temp"
2016-12-04,1.3,8.54105454545454
2016-12-04,1.4,8.53236363636364
2016-12-04,1.5,8.52367272727273
2016-12-04,1.6,8.51498181818182
2016-12-04,1.7,8.50629090909091
2016-12-04,1.8,8.4976
2016-12-04,1.9,8.48890909090909
2016-12-04,2,8.48021818181818
2016-12-04,2.1,8.46786424242424
2016-12-04,2.2,8.4555103030303
2016-12-04,2.3,8.44315636363636
2016-12-04,2.4,8.43080242424242
2016-12-04,2.5,8.41844848484848
2016-12-04,2.6,8.40609454545455
2016-12-04,2.7,8.39374060606061
2016-12-04,2.8,8.38138666666667
2016-12-04,2.9,8.36903272727273
2016-12-04,3,8.35667878787879
2016-12-04,3.1,8.34624484848485
2016-12-04,3.2,8.33581090909091
2016-12-04,3.3,8.32537696969697
2016-12-04,3.4,8.31494303030303
2016-12-04,3.5,8.30450909090909
2016-12-04,3.6,8.29407515151515
2016-12-04,3.7,8.28364121212121
2016-12-04,3.8,8.27320727272727
2016-12-04,3.9,8.26277333333333
2016-12-04,4,8.25233939393939
2016-12-04,4.1,8.22817454545454
2016-12-04,4.2,8.2040096969697
2016-12-04,4.3,8.17984484848485
2016-12-04,4.4,8.15568
2016-12-04,4.5,8.13151515151515
2016-12-04,4.6,8.1073503030303
2016-12-04,4.7,8.08318545454545
2016-12-04,4.8,8.0590206060606
2016-12-04,4.9,8.03485575757576
2016-12-04,5,8.01069090909091
2016-12-04,5.1,8.00279757575758
2016-12-04,5.2,7.99490424242424
2016-12-04,5.3,7.98701090909091
2016-12-04,5.4,7.97911757575758
2016-12-04,5.5,7.97122424242424
2016-12-04,5.6,7.96333090909091
2016-12-04,5.7,7.95543757575758
2016-12-04,5.8,7.94754424242424
2016-12-04,5.9,7.93965090909091
2016-12-04,6,7.93175757575758
2016-12-04,6.1,8.02179195402299
2016-12-04,6.2,8.01855517241379
2016-12-04,6.3,8.0153183908046
2016-12-04,6.4,8.0120816091954
2016-12-04,6.5,8.00884482758621
2016-12-04,6.6,8.00560804597701
2016-12-04,6.7,8.00237126436782
2016-12-04,6.8,7.99913448275862
2016-12-04,6.9,7.99589770114943
2016-12-04,7,7.99266091954023
2016-12-04,7.1,7.99122183908046
2016-12-04,7.2,7.98978275862069
2016-12-04,7.3,7.98834367816092
2016-12-04,7.4,7.98690459770115
2016-12-04,7.5,7.98546551724138
2016-12-04,7.6,7.98402643678161
2016-12-04,7.7,7.98258735632184
2016-12-04,7.8,7.98114827586207
2016-12-04,7.9,7.9797091954023
2016-12-04,8,7.97827011494253
2016-12-04,8.1,7.97757126436782
2016-12-04,8.2,7.9768724137931
2016-12-04,8.3,7.97617356321839
2016-12-04,8.4,7.97547471264368
2016-12-04,8.5,7.97477586206897
2016-12-04,8.6,7.97407701149425
2016-12-04,8.7,7.97337816091954
2016-12-04,8.8,7.97267931034483
2016-12-04,8.9,7.97198045977011
2016-12-04,9,7.9712816091954
2016-12-04,9.1,7.97084195402299
2016-12-04,9.2,7.97040229885058
2016-12-05,0.1,8.56160909090909
2016-12-05,0.2,8.5546404040404
2016-12-05,0.3,8.54767171717172
2016-12-05,0.4,8.54070303030303
2016-12-05,0.5,8.53373434343434
2016-12-05,0.6,8.52676565656566
2016-12-05,0.7,8.51979696969697
2016-12-05,0.8,8.51282828282828
2016-12-05,0.9,8.5058595959596
2016-12-05,1,8.49889090909091
2016-12-05,1.1,8.49017954545455
2016-12-05,1.2,8.48146818181818
2016-12-05,1.3,8.47275681818182
2016-12-05,1.4,8.46404545454545
2016-12-05,1.5,8.45533409090909
2016-12-05,1.6,8.44662272727273
2016-12-05,1.7,8.43791136363636
2016-12-05,1.8,8.4292
2016-12-05,1.9,8.42048863636364
2016-12-05,2,8.41177727272727
2016-12-05,2.1,8.39961636363636
2016-12-05,2.2,8.38745545454545
2016-12-05,2.3,8.37529454545455
2016-12-05,2.4,8.36313363636364
2016-12-05,2.5,8.35097272727273
2016-12-05,2.6,8.33881181818182
2016-12-05,2.7,8.32665090909091
2016-12-05,2.8,8.31449
2016-12-05,2.9,8.30232909090909
2016-12-05,3,8.29016818181818
2016-12-05,3.1,8.27989727272727
2016-12-05,3.2,8.26962636363636
2016-12-05,3.3,8.25935545454545
2016-12-05,3.4,8.24908454545455
2016-12-05,3.5,8.23881363636363
2016-12-05,3.6,8.22854272727273
2016-12-05,3.7,8.21827181818182
2016-12-05,3.8,8.20800090909091
2016-12-05,3.9,8.19773
2016-12-05,4,8.18745909090909
2016-12-05,4.1,8.16367181818182
2016-12-05,4.2,8.13988454545455
2016-12-05,4.3,8.11609727272727
2016-12-05,4.4,8.09231
2016-12-05,4.5,8.06852272727273
2016-12-05,4.6,8.04473545454545
2016-12-05,4.7,8.02094818181818
2016-12-05,4.8,7.99716090909091
2016-12-05,4.9,7.97337363636364
2016-12-05,5,7.94958636363636
2016-12-05,5.1,7.94181636363636
2016-12-05,5.2,7.93404636363636
2016-12-05,5.3,7.92627636363636
2016-12-05,5.4,7.91850636363636
2016-12-05,5.5,7.91073636363636
2016-12-05,5.6,7.90296636363636
2016-12-05,5.7,7.89519636363636
2016-12-05,5.8,7.88742636363636
2016-12-05,5.9,7.87965636363636
2016-12-05,6,7.87188636363636
2016-12-05,6.1,8.00841793103448
2016-12-05,6.2,8.00504275862069
2016-12-05,6.3,8.0016675862069
2016-12-05,6.4,7.9982924137931
2016-12-05,6.5,7.99491724137931
2016-12-05,6.6,7.99154206896552
2016-12-05,6.7,7.98816689655172
2016-12-05,6.8,7.98479172413793
2016-12-05,6.9,7.98141655172414
2016-12-05,7,7.97804137931035
2016-12-05,7.1,7.97644275862069
2016-12-05,7.2,7.97484413793103
2016-12-05,7.3,7.97324551724138
2016-12-05,7.4,7.97164689655172
2016-12-05,7.5,7.97004827586207
2016-12-05,7.6,7.96844965517241
2016-12-05,7.7,7.96685103448276
2016-12-05,7.8,7.9652524137931
2016-12-05,7.9,7.96365379310345
2016-12-05,8,7.96205517241379
2016-12-05,8.1,7.96124689655172
2016-12-05,8.2,7.96043862068966
2016-12-05,8.3,7.95963034482759
2016-12-05,8.4,7.95882206896552
2016-12-05,8.5,7.95801379310345
2016-12-05,8.6,7.95720551724138
2016-12-05,8.7,7.95639724137931
2016-12-05,8.8,7.95558896551724
2016-12-05,8.9,7.95478068965517
2016-12-05,9,7.9539724137931
2016-12-05,9.1,7.95353793103448
2016-12-05,9.2,7.95310344827586
2016-12-06,0.1,8.49634545454546
2016-12-06,0.2,8.48904646464647
2016-12-06,0.3,8.48174747474748
2016-12-06,0.4,8.47444848484849
2016-12-06,0.5,8.4671494949495
2016-12-06,0.6,8.45985050505051
2016-12-06,0.7,8.45255151515152
2016-12-06,0.8,8.44525252525253
2016-12-06,0.9,8.43795353535354
2016-12-06,1,8.43065454545455
2016-12-06,1.1,8.42192272727273
2016-12-06,1.2,8.41319090909091
2016-12-06,1.3,8.40445909090909
2016-12-06,1.4,8.39572727272727
2016-12-06,1.5,8.38699545454545
2016-12-06,1.6,8.37826363636364
2016-12-06,1.7,8.36953181818182
2016-12-06,1.8,8.3608
2016-12-06,1.9,8.35206818181818
2016-12-06,2,8.34333636363636
2016-12-06,2.1,8.33136848484848
2016-12-06,2.2,8.31940060606061
2016-12-06,2.3,8.30743272727273
2016-12-06,2.4,8.29546484848485
2016-12-06,2.5,8.28349696969697
2016-12-06,2.6,8.27152909090909
2016-12-06,2.7,8.25956121212121
2016-12-06,2.8,8.24759333333333
2016-12-06,2.9,8.23562545454545
2016-12-06,3,8.22365757575757
2016-12-06,3.1,8.2135496969697
2016-12-06,3.2,8.20344181818182
2016-12-06,3.3,8.19333393939394
2016-12-06,3.4,8.18322606060606
2016-12-06,3.5,8.17311818181818
2016-12-06,3.6,8.1630103030303
2016-12-06,3.7,8.15290242424242
2016-12-06,3.8,8.14279454545455
2016-12-06,3.9,8.13268666666667
2016-12-06,4,8.12257878787879
2016-12-06,4.1,8.09916909090909
2016-12-06,4.2,8.07575939393939
2016-12-06,4.3,8.0523496969697
2016-12-06,4.4,8.02894
2016-12-06,4.5,8.0055303030303
2016-12-06,4.6,7.9821206060606
2016-12-06,4.7,7.95871090909091
2016-12-06,4.8,7.93530121212121
2016-12-06,4.9,7.91189151515151
2016-12-06,5,7.88848181818182
2016-12-06,5.1,7.88083515151515
2016-12-06,5.2,7.87318848484848
2016-12-06,5.3,7.86554181818182
2016-12-06,5.4,7.85789515151515
2016-12-06,5.5,7.85024848484848
2016-12-06,5.6,7.84260181818182
2016-12-06,5.7,7.83495515151515
2016-12-06,5.8,7.82730848484849
2016-12-06,5.9,7.81966181818182
2016-12-06,6,7.81201515151515
2016-12-06,6.1,7.99504390804598
2016-12-06,6.2,7.99153034482759
2016-12-06,6.3,7.9880167816092
2016-12-06,6.4,7.98450321839081
2016-12-06,6.5,7.98098965517241
2016-12-06,6.6,7.97747609195402
2016-12-06,6.7,7.97396252873563
2016-12-06,6.8,7.97044896551724
2016-12-06,6.9,7.96693540229885
2016-12-06,7,7.96342183908046
2016-12-06,7.1,7.96166367816092
2016-12-06,7.2,7.95990551724138
2016-12-06,7.3,7.95814735632184
2016-12-06,7.4,7.9563891954023
2016-12-06,7.5,7.95463103448276
2016-12-06,7.6,7.95287287356322
2016-12-06,7.7,7.95111471264368
2016-12-06,7.8,7.94935655172414
2016-12-06,7.9,7.9475983908046
2016-12-06,8,7.94584022988506
2016-12-06,8.1,7.94492252873563
2016-12-06,8.2,7.94400482758621
2016-12-06,8.3,7.94308712643678
2016-12-06,8.4,7.94216942528736
2016-12-06,8.5,7.94125172413793
2016-12-06,8.6,7.94033402298851
2016-12-06,8.7,7.93941632183908
2016-12-06,8.8,7.93849862068965
2016-12-06,8.9,7.93758091954023
2016-12-06,9,7.93666321839081
2016-12-06,9.1,7.93623390804598
2016-12-06,9.2,7.93580459770115
2016-12-07,0.1,8.43108181818182
2016-12-07,0.2,8.42345252525253
2016-12-07,0.3,8.41582323232323
2016-12-07,0.4,8.40819393939394
2016-12-07,0.5,8.40056464646465
2016-12-07,0.6,8.39293535353535
2016-12-07,0.7,8.38530606060606
2016-12-07,0.8,8.37767676767677
2016-12-07,0.9,8.37004747474747
2016-12-07,1,8.36241818181818
2016-12-07,1.1,8.35366590909091
2016-12-07,1.2,8.34491363636364
2016-12-07,1.3,8.33616136363636
2016-12-07,1.4,8.32740909090909
2016-12-07,1.5,8.31865681818182
2016-12-07,1.6,8.30990454545455
2016-12-07,1.7,8.30115227272727
2016-12-07,1.8,8.2924
2016-12-07,1.9,8.28364772727273
2016-12-07,2,8.27489545454545
2016-12-07,2.1,8.26312060606061
2016-12-07,2.2,8.25134575757576
2016-12-07,2.3,8.23957090909091
2016-12-07,2.4,8.22779606060606
2016-12-07,2.5,8.21602121212121
2016-12-07,2.6,8.20424636363636
2016-12-07,2.7,8.19247151515152
2016-12-07,2.8,8.18069666666667
2016-12-07,2.9,8.16892181818182
2016-12-07,3,8.15714696969697
2016-12-07,3.1,8.14720212121212
2016-12-07,3.2,8.13725727272727
2016-12-07,3.3,8.12731242424242
2016-12-07,3.4,8.11736757575757
2016-12-07,3.5,8.10742272727273
2016-12-07,3.6,8.09747787878788
2016-12-07,3.7,8.08753303030303
2016-12-07,3.8,8.07758818181818
2016-12-07,3.9,8.06764333333333
2016-12-07,4,8.05769848484848
2016-12-07,4.1,8.03466636363636
2016-12-07,4.2,8.01163424242424
2016-12-07,4.3,7.98860212121212
2016-12-07,4.4,7.96557
2016-12-07,4.5,7.94253787878788
2016-12-07,4.6,7.91950575757576
2016-12-07,4.7,7.89647363636363
2016-12-07,4.8,7.87344151515151
2016-12-07,4.9,7.85040939393939
2016-12-07,5,7.82737727272727
2016-12-07,5.1,7.81985393939394
2016-12-07,5.2,7.81233060606061
2016-12-07,5.3,7.80480727272727
2016-12-07,5.4,7.79728393939394
2016-12-07,5.5,7.78976060606061
2016-12-07,5.6,7.78223727272727
2016-12-07,5.7,7.77471393939394
2016-12-07,5.8,7.76719060606061
2016-12-07,5.9,7.75966727272727
2016-12-07,6,7.75214393939394
2016-12-07,6.1,7.98166988505747
2016-12-07,6.2,7.97801793103448
2016-12-07,6.3,7.9743659770115
2016-12-07,6.4,7.97071402298851
2016-12-07,6.5,7.96706206896552
2016-12-07,6.6,7.96341011494253
2016-12-07,6.7,7.95975816091954
2016-12-07,6.8,7.95610620689655
2016-12-07,6.9,7.95245425287356
2016-12-07,7,7.94880229885058
2016-12-07,7.1,7.94688459770115
2016-12-07,7.2,7.94496689655172
2016-12-07,7.3,7.9430491954023
2016-12-07,7.4,7.94113149425287
2016-12-07,7.5,7.93921379310345
2016-12-07,7.6,7.93729609195402
2016-12-07,7.7,7.9353783908046
2016-12-07,7.8,7.93346068965517
2016-12-07,7.9,7.93154298850575
2016-12-07,8,7.92962528735632
2016-12-07,8.1,7.92859816091954
2016-12-07,8.2,7.92757103448276
2016-12-07,8.3,7.92654390804598
2016-12-07,8.4,7.9255167816092
2016-12-07,8.5,7.92448965517241
2016-12-07,8.6,7.92346252873563
2016-12-07,8.7,7.92243540229885
2016-12-07,8.8,7.92140827586207
2016-12-07,8.9,7.92038114942529
2016-12-07,9,7.91935402298851
2016-12-07,9.1,7.91892988505747
2016-12-07,9.2,7.91850574712644
2016-12-08,0.1,8.36581818181818
2016-12-08,0.2,8.35785858585859
2016-12-08,0.3,8.34989898989899
2016-12-08,0.4,8.34193939393939
2016-12-08,0.5,8.3339797979798
2016-12-08,0.6,8.3260202020202
2016-12-08,0.7,8.31806060606061
2016-12-08,0.8,8.31010101010101
2016-12-08,0.9,8.30214141414141
2016-12-08,1,8.29418181818182
2016-12-08,1.1,8.28540909090909
2016-12-08,1.2,8.27663636363636
2016-12-08,1.3,8.26786363636364
2016-12-08,1.4,8.25909090909091
2016-12-08,1.5,8.25031818181818
2016-12-08,1.6,8.24154545454545
2016-12-08,1.7,8.23277272727273
2016-12-08,1.8,8.224
2016-12-08,1.9,8.21522727272727
2016-12-08,2,8.20645454545455
2016-12-08,2.1,8.19487272727273
2016-12-08,2.2,8.18329090909091
2016-12-08,2.3,8.17170909090909
2016-12-08,2.4,8.16012727272727
2016-12-08,2.5,8.14854545454545
2016-12-08,2.6,8.13696363636364
2016-12-08,2.7,8.12538181818182
2016-12-08,2.8,8.1138
2016-12-08,2.9,8.10221818181818
2016-12-08,3,8.09063636363636
2016-12-08,3.1,8.08085454545455
2016-12-08,3.2,8.07107272727273
2016-12-08,3.3,8.06129090909091
2016-12-08,3.4,8.05150909090909
2016-12-08,3.5,8.04172727272727
2016-12-08,3.6,8.03194545454545
2016-12-08,3.7,8.02216363636364
2016-12-08,3.8,8.01238181818182
2016-12-08,3.9,8.0026
2016-12-08,4,7.99281818181818
2016-12-08,4.1,7.97016363636364
2016-12-08,4.2,7.94750909090909
2016-12-08,4.3,7.92485454545455
2016-12-08,4.4,7.9022
2016-12-08,4.5,7.87954545454545
2016-12-08,4.6,7.85689090909091
2016-12-08,4.7,7.83423636363636
2016-12-08,4.8,7.81158181818182
2016-12-08,4.9,7.78892727272727
2016-12-08,5,7.76627272727273
2016-12-08,5.1,7.75887272727273
2016-12-08,5.2,7.75147272727273
2016-12-08,5.3,7.74407272727273
2016-12-08,5.4,7.73667272727273
2016-12-08,5.5,7.72927272727273
2016-12-08,5.6,7.72187272727273
2016-12-08,5.7,7.71447272727273
2016-12-08,5.8,7.70707272727273
2016-12-08,5.9,7.69967272727273
2016-12-08,6,7.69227272727273
2016-12-08,6.1,7.96829586206897
2016-12-08,6.2,7.96450551724138
2016-12-08,6.3,7.96071517241379
2016-12-08,6.4,7.95692482758621
2016-12-08,6.5,7.95313448275862
2016-12-08,6.6,7.94934413793103
2016-12-08,6.7,7.94555379310345
2016-12-08,6.8,7.94176344827586
2016-12-08,6.9,7.93797310344828
2016-12-08,7,7.93418275862069
2016-12-08,7.1,7.93210551724138
2016-12-08,7.2,7.93002827586207
2016-12-08,7.3,7.92795103448276
2016-12-08,7.4,7.92587379310345
2016-12-08,7.5,7.92379655172414
2016-12-08,7.6,7.92171931034483
2016-12-08,7.7,7.91964206896552
2016-12-08,7.8,7.91756482758621
2016-12-08,7.9,7.9154875862069
2016-12-08,8,7.91341034482759
2016-12-08,8.1,7.91227379310345
2016-12-08,8.2,7.91113724137931
2016-12-08,8.3,7.91000068965517
2016-12-08,8.4,7.90886413793103
2016-12-08,8.5,7.9077275862069
2016-12-08,8.6,7.90659103448276
2016-12-08,8.7,7.90545448275862
2016-12-08,8.8,7.90431793103448
2016-12-08,8.9,7.90318137931034
2016-12-08,9,7.90204482758621
2016-12-08,9.1,7.90162586206897
2016-12-08,9.2,7.90120689655172
2016-12-09,0.1,8.30055454545455
2016-12-09,0.2,8.29226464646465
2016-12-09,0.3,8.28397474747475
2016-12-09,0.4,8.27568484848485
2016-12-09,0.5,8.26739494949495
2016-12-09,0.6,8.25910505050505
2016-12-09,0.7,8.25081515151515
2016-12-09,0.8,8.24252525252525
2016-12-09,0.9,8.23423535353535
2016-12-09,1,8.22594545454545
2016-12-09,1.1,8.21715227272727
2016-12-09,1.2,8.20835909090909
2016-12-09,1.3,8.19956590909091
2016-12-09,1.4,8.19077272727273
2016-12-09,1.5,8.18197954545455
2016-12-09,1.6,8.17318636363636
2016-12-09,1.7,8.16439318181818
2016-12-09,1.8,8.1556
2016-12-09,1.9,8.14680681818182
2016-12-09,2,8.13801363636364
2016-12-09,2.1,8.12662484848485
2016-12-09,2.2,8.11523606060606
2016-12-09,2.3,8.10384727272727
2016-12-09,2.4,8.09245848484849
2016-12-09,2.5,8.0810696969697
2016-12-09,2.6,8.06968090909091
2016-12-09,2.7,8.05829212121212
2016-12-09,2.8,8.04690333333333
2016-12-09,2.9,8.03551454545454
2016-12-09,3,8.02412575757576
2016-12-09,3.1,8.01450696969697
2016-12-09,3.2,8.00488818181818
2016-12-09,3.3,7.99526939393939
2016-12-09,3.4,7.98565060606061
2016-12-09,3.5,7.97603181818182
2016-12-09,3.6,7.96641303030303
2016-12-09,3.7,7.95679424242424
2016-12-09,3.8,7.94717545454545
2016-12-09,3.9,7.93755666666667
2016-12-09,4,7.92793787878788
2016-12-09,4.1,7.90566090909091
2016-12-09,4.2,7.88338393939394
2016-12-09,4.3,7.86110696969697
2016-12-09,4.4,7.83883
2016-12-09,4.5,7.81655303030303
2016-12-09,4.6,7.79427606060606
2016-12-09,4.7,7.77199909090909
2016-12-09,4.8,7.74972212121212
2016-12-09,4.9,7.72744515151515
2016-12-09,5,7.70516818181818
2016-12-09,5.1,7.69789151515152
2016-12-09,5.2,7.69061484848485
2016-12-09,5.3,7.68333818181818
2016-12-09,5.4,7.67606151515151
2016-12-09,5.5,7.66878484848485
2016-12-09,5.6,7.66150818181818
2016-12-09,5.7,7.65423151515152
2016-12-09,5.8,7.64695484848485
2016-12-09,5.9,7.63967818181818
2016-12-09,6,7.63240151515152
2016-12-09,6.1,7.95492183908046
2016-12-09,6.2,7.95099310344828
2016-12-09,6.3,7.94706436781609
2016-12-09,6.4,7.94313563218391
2016-12-09,6.5,7.93920689655172
2016-12-09,6.6,7.93527816091954
2016-12-09,6.7,7.93134942528736
2016-12-09,6.8,7.92742068965517
2016-12-09,6.9,7.92349195402299
2016-12-09,7,7.91956321839081
2016-12-09,7.1,7.91732643678161
2016-12-09,7.2,7.91508965517241
2016-12-09,7.3,7.91285287356322
2016-12-09,7.4,7.91061609195402
2016-12-09,7.5,7.90837931034483
2016-12-09,7.6,7.90614252873563
2016-12-09,7.7,7.90390574712644
2016-12-09,7.8,7.90166896551724
2016-12-09,7.9,7.89943218390805
2016-12-09,8,7.89719540229885
2016-12-09,8.1,7.89594942528736
2016-12-09,8.2,7.89470344827586
2016-12-09,8.3,7.89345747126437
2016-12-09,8.4,7.89221149425287
2016-12-09,8.5,7.89096551724138
2016-12-09,8.6,7.88971954022989
2016-12-09,8.7,7.88847356321839
2016-12-09,8.8,7.8872275862069
2016-12-09,8.9,7.8859816091954
2016-12-09,9,7.88473563218391
2016-12-09,9.1,7.88432183908046
2016-12-09,9.2,7.88390804597701
2016-12-10,0.1,8.23529090909091
2016-12-10,0.2,8.22667070707071
2016-12-10,0.3,8.21805050505051
2016-12-10,0.4,8.2094303030303
2016-12-10,0.5,8.2008101010101
2016-12-10,0.6,8.1921898989899
2016-12-10,0.7,8.1835696969697
2016-12-10,0.8,8.17494949494949
2016-12-10,0.9,8.16632929292929
2016-12-10,1,8.15770909090909
2016-12-10,1.1,8.14889545454546
2016-12-10,1.2,8.14008181818182
2016-12-10,1.3,8.13126818181818
2016-12-10,1.4,8.12245454545455
2016-12-10,1.5,8.11364090909091
2016-12-10,1.6,8.10482727272727
2016-12-10,1.7,8.09601363636364
2016-12-10,1.8,8.0872
2016-12-10,1.9,8.07838636363636
2016-12-10,2,8.06957272727273
2016-12-10,2.1,8.05837696969697
2016-12-10,2.2,8.04718121212121
2016-12-10,2.3,8.03598545454545
