"x"
290.166411
386.643862
380.963851
373.695806
372.313438
350.581396
348.853818
334.035766
332.369826
320.47934
320.184588
317.880649
308.01249
304.671687
288.104851
286.115581
288.111208
289.936106
287.785685
286.775539
285.611455
269.555932
258.368276
263.422172
265.20626
264.409123
259.938648
261.408152
258.014111
234.922594
238.562717
246.374396
250.726822
258.577602
267.158515
286.314552
258.490204
252.784971
245.910731
242.853263
238.574147
229.098342
228.455013
221.181001
222.381293
229.21688
236.918218
258.108853
279.889357
278.599336
266.971779
260.769548
259.080172
268.538594
306.949332
316.009409
374.540402
388.053263
387.064156
381.921963
342.186235
338.649425
319.869167
323.064921
316.932797
311.738749
302.64234
282.69165
271.530031
249.678657
257.331445
237.001108
238.642915
246.281311
232.217057
227.526999
235.462854
223.356432
228.316149
217.245691
222.837721
233.814997
244.855349
258.445481
261.898972
259.106681
247.020185
225.418652
218.426674
217.777248
212.41171
225.836772
224.370156
215.191889
206.128875
236.282571
249.800385
236.729101
244.04994
247.386921
273.585257
284.719239
286.124566
287.172241
305.302573
319.356936
327.891576
329.119353
343.786032
374.407442
379.904653
393.154885
385.849547
373.193025
349.865519
275.82989
258.785407
266.123461
240.001027
247.389003
245.95859
253.897874
260.192457
258.474733
243.017748
246.294338
244.017504
240.455496
238.278858
236.211826
247.514427
256.010425
253.868597
275.905809
259.879583
241.313722
213.936814
282.569333
285.999342
286.353132
289.472672
293.848112
291.920955
304.835041
362.894473
377.992498
