"x"
253.112978
367.287809
353.234914
352.624813
243.679058
309.173924
250.164268
246.213381
184.8755
170.759974
194.668971
219.200676
221.57625
222.093607
227.513502
226.212393
175.765029
232.610392
230.492172
230.812929
232.022751
232.432165
228.841124
231.48384
229.136145
226.577684
226.282678
224.258401
222.728063
214.363269
200.536711
201.778238
201.655157
200.61589
112.776242
160.162879
155.949866
145.106323
139.800388
133.80957
122.615741
120.217773
115.436702
20.169045
92.920504
81.619747
79.879007
78.245043
84.695939
79.698768
0
86.910427
86.394301
303.862814
239.837589
227.026159
372.895575
383.875267
383.109252
377.842842
329.091425
308.145738
269.78089
256.241679
261.712722
259.900352
258.891422
251.873212
232.664517
222.852988
200.109265
173.262238
207.166051
143.439851
197.408762
194.900048
189.745237
182.695912
113.43418
175.279275
169.83335
163.030442
160.044126
127.336396
96.808795
56.104104
0
0
4.883724
0
0
0
12.609258
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
270.428167
254.955258
267.62085
337.243231
337.987064
372.796164
374.952285
376.762301
359.499009
296.29417
164.205691
136.956687
112.021888
70.520034
35.242702
104.142162
95.294279
68.418257
25.296465
0
30.03999
0
0
0
7.499963
105.89244
84.667403
84.251189
143.85473
120.612295
79.556595
135.315341
119.037048
108.826023
58.181882
66.69825
0
48.466884
6.924434
0
0
0
0
0
235.061074
207.742548
289.7663
206.435374
151.657193
313.249373
283.306826
357.340248
376.402988
