"x"
8.411989
2.220834
6.102898
7.583029
10.130097
10.352471
12.239937
11.965237
13.173281
13.002121
13.306591
19.174448
20.103396
17.719778
15.835315
15.463735
15.281461
15.945103
16.526019
19.795351
20.519062
18.598649
20.448799
20.602339
20.999723
22.081918
20.042101
21.775545
24.974537
23.566034
24.411521
25.44402
26.689948
26.882783
28.549226
24.443431
24.5323
25.636884
26.65959
23.699391
20.882245
18.936751
20.829686
22.254624
19.697904
13.010945
5.323533
6.332976
7.36069
10.575341
10.137495
12.203307
12.692091
13.593251
17.499348
18.699163
19.740641
22.435173
22.657694
22.673715
24.449461
23.968666
23.977917
23.813494
22.924484
25.225529
23.639391
25.611937
27.170809
27.175803
24.538008
26.718602
27.981815
27.180656
28.320958
27.638018
26.487341
25.871821
26.830156
26.748908
27.56506
27.499281
27.294136
27.061808
26.50899
26.333039
26.665948
24.33002
24.684239
27.020225
27.134877
24.59426
23.788338
22.227659
23.770181
23.03523
21.071423
22.74671
22.9386
16.527321
15.522344
15.003255
13.88438
11.606742
12.845341
12.417928
8.016079
3.300778
8.371431
7.51936
10.377502
16.390766
20.412182
21.288997
21.67015
24.681217
24.508989
22.954202
21.913481
21.191603
21.074574
22.21997
23.918263
22.852481
24.296902
25.28842
25.540599
26.454274
26.699466
27.311625
27.119942
25.698624
25.787052
26.997483
26.546968
25.686847
27.017183
26.768731
27.938464
27.583271
24.882488
22.86517
21.921287
24.204471
23.73577
19.419956
14.499883
14.579224
13.813664
15.071849
15.020703
12.291894
6.723196
5.305478
